open,close,low,high,period
3.2679000000000000,3.2641000000000000,3.2400000000000000,3.3569000000000000,2020-09-13 17:00:00
3.2640000000000000,2.9295000000000000,2.8955000000000000,3.3249000000000000,2020-09-14 17:00:00
2.9288000000000000,2.5327000000000000,2.4282000000000000,2.9293000000000000,2020-09-15 17:00:00
2.5376000000000000,2.8829000000000000,2.3600000000000000,2.9389000000000000,2020-09-16 17:00:00
2.8830000000000000,3.1144000000000000,2.7260000000000000,3.1600000000000000,2020-09-17 17:00:00
3.1084000000000000,3.0310000000000000,2.9564000000000000,3.2545000000000000,2020-09-18 17:00:00
3.0216000000000000,2.8628000000000000,2.7000000000000000,3.0319000000000000,2020-09-19 17:00:00
2.8628000000000000,2.7672000000000000,2.4689000000000000,3.0397000000000000,2020-09-20 17:00:00
2.7571000000000000,2.9082000000000000,2.6500000000000000,3.0107000000000000,2020-09-21 17:00:00
2.9184000000000000,2.8548000000000000,2.7001000000000000,3.0900000000000000,2020-09-22 17:00:00
2.8550000000000000,3.1433000000000000,2.7804000000000000,3.2571000000000000,2020-09-23 17:00:00
3.1409000000000000,3.1937000000000000,2.9003000000000000,3.2766000000000000,2020-09-24 17:00:00
3.1850000000000000,3.1287000000000000,3.0300000000000000,3.2500000000000000,2020-09-25 17:00:00
3.1292000000000000,3.1578000000000000,2.9819000000000000,3.1857000000000000,2020-09-26 17:00:00
3.1557000000000000,2.9599000000000000,2.9080000000000000,3.2109000000000000,2020-09-27 17:00:00
2.9549000000000000,2.9505000000000000,2.8735000000000000,3.0270000000000000,2020-09-28 17:00:00
2.9447000000000000,2.8967000000000000,2.8228000000000000,2.9838000000000000,2020-09-29 17:00:00
2.8967000000000000,2.8669000000000000,2.6500000000000000,2.9889000000000000,2020-09-30 17:00:00
2.8667000000000000,2.6232000000000000,2.4200000000000000,2.8873000000000000,2020-10-01 17:00:00
2.6231000000000000,2.5439000000000000,2.5356000000000000,2.6708000000000000,2020-10-02 17:00:00
2.5420000000000000,2.5202000000000000,2.4200000000000000,2.5898000000000000,2020-10-03 17:00:00
2.5181000000000000,2.6522000000000000,2.4561000000000000,2.6830000000000000,2020-10-04 17:00:00
2.6486000000000000,2.1740000000000000,2.1300000000000000,2.6604000000000000,2020-10-05 17:00:00
2.1721000000000000,2.3005000000000000,2.0810000000000000,2.4083000000000000,2020-10-06 17:00:00
2.3001000000000000,2.3638000000000000,2.0123000000000000,2.4569000000000000,2020-10-07 17:00:00
2.3686000000000000,2.5314000000000000,2.3030000000000000,2.6300000000000000,2020-10-08 17:00:00
2.5274000000000000,2.3999000000000000,2.3873000000000000,2.6056000000000000,2020-10-09 17:00:00
2.3988000000000000,2.4227000000000000,2.3401000000000000,2.4607000000000000,2020-10-10 17:00:00
2.4228000000000000,2.5836000000000000,2.4132000000000000,2.7044000000000000,2020-10-11 17:00:00
2.5826000000000000,2.4062000000000000,2.3360000000000000,2.5867000000000000,2020-10-12 17:00:00
2.4061000000000000,2.3107000000000000,2.2331000000000000,2.4424000000000000,2020-10-13 17:00:00
2.3108000000000000,2.2682000000000000,2.1932000000000000,2.3485000000000000,2020-10-14 17:00:00
2.2648000000000000,2.1398000000000000,2.1071000000000000,2.2690000000000000,2020-10-15 17:00:00
2.1374000000000000,2.2053000000000000,2.1107000000000000,2.2462000000000000,2020-10-16 17:00:00
2.2031000000000000,2.2150000000000000,2.1763000000000000,2.2595000000000000,2020-10-17 17:00:00
2.2137000000000000,2.0592000000000000,2.0500000000000000,2.2148000000000000,2020-10-18 17:00:00
2.0552000000000000,1.8850000000000000,1.8401000000000000,2.1080000000000000,2020-10-19 17:00:00
1.8873000000000000,1.8887000000000000,1.8415000000000000,2.1100000000000000,2020-10-20 17:00:00
1.8868000000000000,1.9582000000000000,1.8481000000000000,2.0900000000000000,2020-10-21 17:00:00
1.9566000000000000,1.9590000000000000,1.8500000000000000,1.9902000000000000,2020-10-22 17:00:00
1.9652000000000000,1.9142000000000000,1.8800000000000000,1.9730000000000000,2020-10-23 17:00:00
1.9175000000000000,1.7926000000000000,1.7600000000000000,1.9244000000000000,2020-10-24 17:00:00
1.7925000000000000,1.6799000000000000,1.6121000000000000,1.8685000000000000,2020-10-25 17:00:00
1.6771000000000000,1.7110000000000000,1.5906000000000000,1.7500000000000000,2020-10-26 17:00:00
1.7084000000000000,1.5180000000000000,1.4508000000000000,1.7255000000000000,2020-10-27 17:00:00
1.5166000000000000,1.4327000000000000,1.4148000000000000,1.5754000000000000,2020-10-28 17:00:00
1.4328000000000000,1.4381000000000000,1.3163000000000000,1.4726000000000000,2020-10-29 17:00:00
1.4383000000000000,1.5497000000000000,1.4266000000000000,1.5580000000000000,2020-10-30 17:00:00
1.5497000000000000,1.6080000000000000,1.5137000000000000,1.6463000000000000,2020-10-31 17:00:00
