open,close,low,high,period
4.0993000000000000,4.0366000000000000,3.7800000000000000,4.1500000000000000,2019-07-18 17:00:00
4.0399000000000000,4.2983000000000000,3.9951000000000000,4.4752000000000000,2019-07-19 17:00:00
4.3007000000000000,4.3288000000000000,4.1500000000000000,4.3504000000000000,2019-07-20 17:00:00
4.3291000000000000,4.1257000000000000,3.9467000000000000,4.4156000000000000,2019-07-21 17:00:00
4.1242000000000000,4.1526000000000000,3.9505000000000000,4.2775000000000000,2019-07-22 17:00:00
4.1500000000000000,4.5874000000000000,3.9912000000000000,4.6469000000000000,2019-07-23 17:00:00
4.5827000000000000,4.5663000000000000,4.4313000000000000,4.7081000000000000,2019-07-24 17:00:00
4.5664000000000000,4.6156000000000000,4.4133000000000000,4.7055000000000000,2019-07-25 17:00:00
4.6101000000000000,4.2748000000000000,4.1660000000000000,4.7572000000000000,2019-07-26 17:00:00
4.2752000000000000,4.2800000000000000,3.8877000000000000,4.3493000000000000,2019-07-27 17:00:00
4.2773000000000000,4.2103000000000000,4.1000000000000000,4.3963000000000000,2019-07-28 17:00:00
4.2108000000000000,4.1959000000000000,4.1225000000000000,4.3000000000000000,2019-07-29 17:00:00
4.1959000000000000,4.4170000000000000,4.1862000000000000,4.4407000000000000,2019-07-30 17:00:00
4.4196000000000000,4.2991000000000000,4.1937000000000000,4.4472000000000000,2019-07-31 17:00:00
4.2993000000000000,4.1801000000000000,4.0347000000000000,4.3456000000000000,2019-08-01 17:00:00
4.1818000000000000,4.2923000000000000,4.1682000000000000,4.3715000000000000,2019-08-02 17:00:00
4.2922000000000000,4.2140000000000000,4.1634000000000000,4.3109000000000000,2019-08-03 17:00:00
4.2161000000000000,4.4604000000000000,4.2142000000000000,4.5771000000000000,2019-08-04 17:00:00
4.4611000000000000,4.1903000000000000,4.0510000000000000,4.5000000000000000,2019-08-05 17:00:00
4.1904000000000000,4.2224000000000000,4.1320000000000000,4.3000000000000000,2019-08-06 17:00:00
4.2235000000000000,4.1700000000000000,4.0801000000000000,4.2351000000000000,2019-08-07 17:00:00
4.1689000000000000,4.1585000000000000,4.1495000000000000,4.1789000000000000,2019-08-08 17:00:00
4.0903000000000000,4.0819000000000000,4.0500000000000000,4.1041000000000000,2019-08-12 17:00:00
4.0843000000000000,3.6716000000000000,3.5714000000000000,4.1308000000000000,2019-08-13 17:00:00
3.6718000000000000,3.6226000000000000,3.5035000000000000,3.7296000000000000,2019-08-14 17:00:00
3.6212000000000000,3.5800000000000000,3.4673000000000000,3.6687000000000000,2019-08-15 17:00:00
3.5801000000000000,3.5627000000000000,3.4850000000000000,3.6125000000000000,2019-08-16 17:00:00
3.5630000000000000,3.6925000000000000,3.5103000000000000,3.7641000000000000,2019-08-17 17:00:00
3.6901000000000000,3.7179000000000000,3.6342000000000000,3.8152000000000000,2019-08-18 17:00:00
3.7198000000000000,3.6750000000000000,3.5900000000000000,3.7247000000000000,2019-08-19 17:00:00
3.6755000000000000,3.5120000000000000,3.3474000000000000,3.6832000000000000,2019-08-20 17:00:00
3.5122000000000000,3.6349000000000000,3.4513000000000000,3.7115000000000000,2019-08-21 17:00:00
3.6356000000000000,3.6706000000000000,3.5976000000000000,3.7884000000000000,2019-08-22 17:00:00
3.6706000000000000,3.6617000000000000,3.5398000000000000,3.6831000000000000,2019-08-23 17:00:00
3.6607000000000000,3.5510000000000000,3.4638000000000000,3.7000000000000000,2019-08-24 17:00:00
3.5507000000000000,3.5842000000000000,3.5393000000000000,3.6936000000000000,2019-08-25 17:00:00
3.5847000000000000,3.5487000000000000,3.4858000000000000,3.5947000000000000,2019-08-26 17:00:00
3.5503000000000000,3.2540000000000000,3.1163000000000000,3.5609000000000000,2019-08-27 17:00:00
3.2544000000000000,3.1994000000000000,3.0500000000000000,3.2680000000000000,2019-08-28 17:00:00
3.1996000000000000,3.2150000000000000,3.1597000000000000,3.2900000000000000,2019-08-29 17:00:00
3.2138000000000000,3.3195000000000000,3.1860000000000000,3.4099000000000000,2019-08-30 17:00:00
3.3195000000000000,3.2562000000000000,3.0882000000000000,3.3399000000000000,2019-08-31 17:00:00
3.2572000000000000,3.3190000000000000,3.2101000000000000,3.3798000000000000,2019-09-01 17:00:00
3.3188000000000000,3.3498000000000000,3.2864000000000000,3.4626000000000000,2019-09-02 17:00:00
3.3511000000000000,3.3041000000000000,3.2650000000000000,3.3626000000000000,2019-09-03 17:00:00
3.3034000000000000,3.2664000000000000,3.1935000000000000,3.3297000000000000,2019-09-04 17:00:00
3.2654000000000000,3.2113000000000000,3.1000000000000000,3.3892000000000000,2019-09-05 17:00:00
3.2108000000000000,3.5612000000000000,3.1919000000000000,3.6710000000000000,2019-09-06 17:00:00
3.5601000000000000,3.7800000000000000,3.5000000000000000,3.8388000000000000,2019-09-07 17:00:00
3.7817000000000000,3.8761000000000000,3.6096000000000000,3.9497000000000000,2019-09-08 17:00:00
3.8746000000000000,3.7742000000000000,3.6520000000000000,3.9200000000000000,2019-09-09 17:00:00
3.7741000000000000,3.7523000000000000,3.6425000000000000,3.8137000000000000,2019-09-10 17:00:00
3.7520000000000000,3.7416000000000000,3.6681000000000000,3.7887000000000000,2019-09-11 17:00:00
3.7411000000000000,3.7215000000000000,3.6708000000000000,3.7486000000000000,2019-09-12 17:00:00
3.7216000000000000,4.0209000000000000,3.6845000000000000,4.1000000000000000,2019-09-13 17:00:00
4.0211000000000000,4.0761000000000000,4.0000000000000000,4.1500000000000000,2019-09-14 17:00:00
4.0745000000000000,4.0827000000000000,3.9360000000000000,4.1494000000000000,2019-09-15 17:00:00
4.0816000000000000,4.0641000000000000,4.0170000000000000,4.2341000000000000,2019-09-16 17:00:00
4.0615000000000000,4.0782000000000000,4.0449000000000000,4.1693000000000000,2019-09-17 17:00:00
4.0787000000000000,3.9582000000000000,3.8053000000000000,4.0873000000000000,2019-09-18 17:00:00
3.9575000000000000,4.0100000000000000,3.8270000000000000,4.0380000000000000,2019-09-19 17:00:00
4.0099000000000000,3.9990000000000000,3.9526000000000000,4.0731000000000000,2019-09-20 17:00:00
3.9982000000000000,3.8122000000000000,3.7120000000000000,4.0075000000000000,2019-09-21 17:00:00
3.8122000000000000,3.6923000000000000,3.6588000000000000,3.8778000000000000,2019-09-22 17:00:00
3.6906000000000000,2.7622000000000000,2.4212000000000000,3.7216000000000000,2019-09-23 17:00:00
2.7625000000000000,2.8663000000000000,2.6886000000000000,2.9827000000000000,2019-09-24 17:00:00
2.8689000000000000,2.7812000000000000,2.5881000000000000,2.8697000000000000,2019-09-25 17:00:00
2.7815000000000000,2.8297000000000000,2.6860000000000000,2.8835000000000000,2019-09-26 17:00:00
2.8296000000000000,2.8291000000000000,2.7737000000000000,2.8713000000000000,2019-09-27 17:00:00
2.8289000000000000,2.7779000000000000,2.6710000000000000,2.8403000000000000,2019-09-28 17:00:00
2.7781000000000000,2.9636000000000000,2.7183000000000000,3.0335000000000000,2019-09-29 17:00:00
2.9636000000000000,2.9357000000000000,2.8536000000000000,3.1213000000000000,2019-09-30 17:00:00
