open,close,low,high,period
101.1500000000000000,98.2300000000000000,94.7300000000000000,101.2600000000000000,2019-07-18 17:00:00
98.2500000000000000,100.2500000000000000,97.4200000000000000,105.8800000000000000,2019-07-19 17:00:00
100.2600000000000000,99.7000000000000000,96.4000000000000000,101.4100000000000000,2019-07-20 17:00:00
99.7400000000000000,95.3100000000000000,91.1400000000000000,100.9100000000000000,2019-07-21 17:00:00
95.3100000000000000,90.1500000000000000,88.6200000000000000,95.3500000000000000,2019-07-22 17:00:00
90.1000000000000000,94.5000000000000000,86.8000000000000000,97.4500000000000000,2019-07-23 17:00:00
94.4300000000000000,93.2200000000000000,91.0600000000000000,96.6700000000000000,2019-07-24 17:00:00
93.2300000000000000,94.0600000000000000,89.8300000000000000,94.5200000000000000,2019-07-25 17:00:00
94.0100000000000000,88.7900000000000000,86.6700000000000000,96.0900000000000000,2019-07-26 17:00:00
88.8300000000000000,90.0000000000000000,83.1300000000000000,90.9000000000000000,2019-07-27 17:00:00
90.0000000000000000,90.3300000000000000,87.4800000000000000,92.2600000000000000,2019-07-28 17:00:00
90.3300000000000000,90.1500000000000000,88.5000000000000000,92.7100000000000000,2019-07-29 17:00:00
90.1200000000000000,98.7600000000000000,89.8100000000000000,99.9500000000000000,2019-07-30 17:00:00
98.7700000000000000,98.6400000000000000,95.2300000000000000,100.5900000000000000,2019-07-31 17:00:00
98.6200000000000000,94.7600000000000000,92.5200000000000000,98.7700000000000000,2019-08-01 17:00:00
94.8000000000000000,94.1700000000000000,93.5100000000000000,96.7000000000000000,2019-08-02 17:00:00
94.1500000000000000,92.6400000000000000,90.1100000000000000,94.8000000000000000,2019-08-03 17:00:00
92.6800000000000000,96.5600000000000000,92.6800000000000000,106.7700000000000000,2019-08-04 17:00:00
96.5600000000000000,92.9900000000000000,91.0000000000000000,99.3200000000000000,2019-08-05 17:00:00
93.0500000000000000,90.5900000000000000,87.3600000000000000,94.4500000000000000,2019-08-06 17:00:00
90.5900000000000000,90.1500000000000000,87.7200000000000000,92.7500000000000000,2019-08-07 17:00:00
90.0800000000000000,89.3300000000000000,89.0500000000000000,90.4500000000000000,2019-08-08 17:00:00
83.8100000000000000,84.8800000000000000,83.3600000000000000,85.6800000000000000,2019-08-12 17:00:00
84.8300000000000000,75.9000000000000000,75.0000000000000000,86.3200000000000000,2019-08-13 17:00:00
