price_close,price_high,price_low,price_open,timestamp,volume,datetime
7200.8500000000000000,7255.0000000000000000,7175.1500000000000000,7195.2400000000000000,1577836800,16792.3881650000000000,2020-01-01 00:00:00+00:00
6965.7100000000000000,7212.5000000000000000,6924.7400000000000000,7200.7700000000000000,1577923200,31951.4839320000000000,2020-01-02 00:00:00+00:00
7344.9600000000000000,7405.0000000000000000,6871.0400000000000000,6965.4900000000000000,1578009600,68428.5004510000000000,2020-01-03 00:00:00+00:00
7354.1100000000000000,7404.0000000000000000,7272.2100000000000000,7345.0000000000000000,1578096000,29987.9749770000000000,2020-01-04 00:00:00+00:00
7358.7500000000000000,7495.0000000000000000,7318.0000000000000000,7354.1900000000000000,1578182400,38331.0856040000000000,2020-01-05 00:00:00+00:00
7758.0000000000000000,7795.3400000000000000,7346.7600000000000000,7357.6400000000000000,1578268800,54635.6953160000000000,2020-01-06 00:00:00+00:00
8145.2800000000000000,8207.6800000000000000,7723.7100000000000000,7758.9000000000000000,1578355200,91132.5424950000000000,2020-01-07 00:00:00+00:00
8055.9800000000000000,8455.0000000000000000,7870.0000000000000000,8145.9200000000000000,1578441600,112479.7687250000000000,2020-01-08 00:00:00+00:00
7817.7600000000000000,8055.9600000000000000,7750.0000000000000000,8054.7200000000000000,1578528000,64238.2900740000000000,2020-01-09 00:00:00+00:00
8197.0200000000000000,8199.0000000000000000,7672.0000000000000000,7817.7400000000000000,1578614400,82406.7774480000000000,2020-01-10 00:00:00+00:00
8020.0100000000000000,8286.3400000000000000,8003.1600000000000000,8198.8600000000000000,1578700800,54810.0326670000000000,2020-01-11 00:00:00+00:00
8184.9800000000000000,8197.0000000000000000,7960.0000000000000000,8020.0100000000000000,1578787200,38122.7404350000000000,2020-01-12 00:00:00+00:00
8110.3400000000000000,8196.0000000000000000,8055.8900000000000000,8184.9700000000000000,1578873600,31159.7556830000000000,2020-01-13 00:00:00+00:00
8810.0100000000000000,8880.0000000000000000,8105.5400000000000000,8110.3400000000000000,1578960000,120399.1267420000000000,2020-01-14 00:00:00+00:00
8821.4100000000000000,8916.4800000000000000,8564.0000000000000000,8814.6400000000000000,1579046400,84816.2976060000000000,2020-01-15 00:00:00+00:00
8720.0100000000000000,8859.8100000000000000,8586.0000000000000000,8820.0100000000000000,1579132800,51989.8825050000000000,2020-01-16 00:00:00+00:00
8913.2800000000000000,9041.6500000000000000,8672.4400000000000000,8720.1500000000000000,1579219200,70897.7373770000000000,2020-01-17 00:00:00+00:00
8915.9600000000000000,8988.8800000000000000,8806.3800000000000000,8913.2700000000000000,1579305600,38294.7465450000000000,2020-01-18 00:00:00+00:00
8701.7000000000000000,9198.9800000000000000,8466.0000000000000000,8915.0900000000000000,1579392000,70657.2586500000000000,2020-01-19 00:00:00+00:00
8642.3500000000000000,8746.9900000000000000,8521.2800000000000000,8701.7200000000000000,1579478400,38896.6397460000000000,2020-01-20 00:00:00+00:00
8736.0300000000000000,8789.0000000000000000,8488.0000000000000000,8642.3500000000000000,1579564800,36494.6876590000000000,2020-01-21 00:00:00+00:00
8682.3600000000000000,8818.0000000000000000,8590.0000000000000000,8736.0400000000000000,1579651200,29080.5571380000000000,2020-01-22 00:00:00+00:00
8404.5200000000000000,8691.8100000000000000,8306.3900000000000000,8682.7700000000000000,1579737600,48165.9445970000000000,2020-01-23 00:00:00+00:00
8439.0000000000000000,8528.0200000000000000,8238.0000000000000000,8404.5200000000000000,1579824000,41687.5295290000000000,2020-01-24 00:00:00+00:00
8340.5800000000000000,8451.2600000000000000,8254.9000000000000000,8438.9900000000000000,1579910400,25521.1579320000000000,2020-01-25 00:00:00+00:00
8615.0000000000000000,8618.1300000000000000,8293.6600000000000000,8340.0100000000000000,1579996800,31130.4851640000000000,2020-01-26 00:00:00+00:00
8907.5700000000000000,9000.0000000000000000,8535.0000000000000000,8614.3900000000000000,1580083200,53963.5074160000000000,2020-01-27 00:00:00+00:00
9374.2100000000000000,9400.0000000000000000,8862.4000000000000000,8907.5700000000000000,1580169600,74584.8537650000000000,2020-01-28 00:00:00+00:00
9301.5300000000000000,9449.2400000000000000,9216.0000000000000000,9375.3400000000000000,1580256000,53864.0651220000000000,2020-01-29 00:00:00+00:00
9513.2100000000000000,9578.0000000000000000,9204.4400000000000000,9301.5700000000000000,1580342400,60626.7442590000000000,2020-01-30 00:00:00+00:00
9352.8900000000000000,9530.2200000000000000,9210.0100000000000000,9511.5200000000000000,1580428800,45552.0223520000000000,2020-01-31 00:00:00+00:00
9384.6100000000000000,9464.5300000000000000,9281.0000000000000000,9351.7100000000000000,1580515200,28578.0673540000000000,2020-02-01 00:00:00+00:00
9331.5100000000000000,9477.0300000000000000,9120.0000000000000000,9384.4100000000000000,1580601600,45690.9125400000000000,2020-02-02 00:00:00+00:00
9292.2400000000000000,9618.7900000000000000,9234.0000000000000000,9331.5900000000000000,1580688000,50892.1334510000000000,2020-02-03 00:00:00+00:00
9197.0200000000000000,9350.0000000000000000,9093.0100000000000000,9291.3500000000000000,1580774400,53308.1752660000000000,2020-02-04 00:00:00+00:00
9612.0400000000000000,9744.4500000000000000,9177.2200000000000000,9197.0200000000000000,1580860800,64870.4156150000000000,2020-02-05 00:00:00+00:00
9772.0000000000000000,9862.5700000000000000,9526.3500000000000000,9612.0300000000000000,1580947200,64949.7065880000000000,2020-02-06 00:00:00+00:00
9813.7300000000000000,9885.0000000000000000,9730.0000000000000000,9772.0000000000000000,1581033600,43966.1146320000000000,2020-02-07 00:00:00+00:00
9895.0500000000000000,9940.0000000000000000,9667.1100000000000000,9813.8700000000000000,1581120000,43600.8436660000000000,2020-02-08 00:00:00+00:00
10151.7500000000000000,10166.0000000000000000,9880.7500000000000000,9895.0400000000000000,1581206400,38621.6441060000000000,2020-02-09 00:00:00+00:00
9851.8300000000000000,10188.0000000000000000,9756.0000000000000000,10151.7200000000000000,1581292800,59573.0846190000000000,2020-02-10 00:00:00+00:00
10223.0800000000000000,10323.5900000000000000,9700.0000000000000000,9851.7400000000000000,1581379200,62422.3952240000000000,2020-02-11 00:00:00+00:00
10326.4600000000000000,10450.0000000000000000,10223.0800000000000000,10223.0800000000000000,1581465600,61008.0639300000000000,2020-02-12 00:00:00+00:00
10229.6300000000000000,10500.0000000000000000,10080.0000000000000000,10325.3300000000000000,1581552000,77968.4115670000000000,2020-02-13 00:00:00+00:00
10344.3600000000000000,10381.5600000000000000,10111.3700000000000000,10227.7800000000000000,1581638400,47038.4801730000000000,2020-02-14 00:00:00+00:00
9904.7200000000000000,10375.0000000000000000,9801.0000000000000000,10344.3600000000000000,1581724800,52055.3828440000000000,2020-02-15 00:00:00+00:00
9917.2700000000000000,10050.0000000000000000,9638.1200000000000000,9904.4600000000000000,1581811200,57960.7037850000000000,2020-02-16 00:00:00+00:00
9706.0000000000000000,9964.1600000000000000,9452.6700000000000000,9910.7000000000000000,1581897600,70261.0119010000000000,2020-02-17 00:00:00+00:00
10164.7100000000000000,10250.0000000000000000,9576.0100000000000000,9706.0000000000000000,1581984000,70604.1240190000000000,2020-02-18 00:00:00+00:00
9593.7900000000000000,10250.0000000000000000,9350.0000000000000000,10164.7800000000000000,1582070400,48546.9197710000000000,2020-02-19 00:00:00+00:00
9596.4200000000000000,9699.0000000000000000,9400.0000000000000000,9594.6500000000000000,1582156800,60152.3429140000000000,2020-02-20 00:00:00+00:00
9677.0500000000000000,9755.5100000000000000,9550.2100000000000000,9597.2100000000000000,1582243200,42181.5545240000000000,2020-02-21 00:00:00+00:00
9650.8600000000000000,9709.1700000000000000,9560.0200000000000000,9677.0500000000000000,1582329600,24636.7576230000000000,2020-02-22 00:00:00+00:00
9936.4000000000000000,9990.0000000000000000,9645.0000000000000000,9650.8500000000000000,1582416000,37702.0898430000000000,2020-02-23 00:00:00+00:00
9656.1300000000000000,9990.0000000000000000,9473.5600000000000000,9936.4000000000000000,1582502400,55796.5961200000000000,2020-02-24 00:00:00+00:00
9315.8400000000000000,9675.0000000000000000,9250.0000000000000000,9655.5200000000000000,1582588800,54379.3445520000000000,2020-02-25 00:00:00+00:00
8785.2500000000000000,9377.4400000000000000,8633.6300000000000000,9316.4800000000000000,1582675200,92095.6010040000000000,2020-02-26 00:00:00+00:00
8823.2100000000000000,8971.7700000000000000,8531.0000000000000000,8786.0000000000000000,1582761600,69371.8942860000000000,2020-02-27 00:00:00+00:00
8692.9100000000000000,8900.0000000000000000,8445.0000000000000000,8823.2500000000000000,1582848000,71155.2089770000000000,2020-02-28 00:00:00+00:00
8661.5200000000000000,8790.0000000000000000,8600.0000000000000000,8690.8000000000000000,1582934400,19725.1317610000000000,2020-02-29 00:00:00+00:00
8760.0700000000000000,8919.6500000000000000,8651.0000000000000000,8911.1800000000000000,1583193600,55154.9972820000000000,2020-03-03 00:00:00+00:00
8750.8700000000000000,8848.2900000000000000,8665.0000000000000000,8760.0700000000000000,1583280000,25621.4771860000000000,2020-03-04 00:00:00+00:00
9091.0800000000000000,9136.6300000000000000,8746.5400000000000000,8750.9900000000000000,1583366400,43749.4161160000000000,2020-03-05 00:00:00+00:00
9131.8800000000000000,9170.0000000000000000,8985.5000000000000000,9054.6400000000000000,1583452800,43782.9480440000000000,2020-03-06 00:00:00+00:00
9077.4800000000000000,9143.5500000000000000,9050.0000000000000000,9130.8900000000000000,1583539200,8862.1676670000000000,2020-03-07 00:00:00+00:00
7929.8700000000000000,8179.3100000000000000,7632.0100000000000000,8034.7600000000000000,1583712000,116968.8632680000000000,2020-03-09 00:00:00+00:00
7894.5600000000000000,8149.0000000000000000,7728.0100000000000000,7929.8700000000000000,1583798400,86783.4438750000000000,2020-03-10 00:00:00+00:00
7934.5200000000000000,7980.0000000000000000,7590.0000000000000000,7894.5700000000000000,1583884800,79942.4111720000000000,2020-03-11 00:00:00+00:00
4650.5000000000000000,7966.1700000000000000,4410.0000000000000000,7934.5800000000000000,1583971200,216053.1899530000000000,2020-03-12 00:00:00+00:00
5578.6000000000000000,5955.0000000000000000,3899.0000000000000000,4857.1400000000000000,1584057600,344553.5108360000000000,2020-03-13 00:00:00+00:00
5172.0600000000000000,5640.5200000000000000,5055.1300000000000000,5576.0500000000000000,1584144000,136910.1359740000000000,2020-03-14 00:00:00+00:00
5361.3000000000000000,5940.0000000000000000,5093.1000000000000000,5172.4800000000000000,1584230400,139916.1465340000000000,2020-03-15 00:00:00+00:00
5028.9700000000000000,5365.4200000000000000,4442.1200000000000000,5360.3300000000000000,1584316800,227276.9227600000000000,2020-03-16 00:00:00+00:00
5312.6400000000000000,5525.0000000000000000,4921.4500000000000000,5028.8600000000000000,1584403200,150089.9263180000000000,2020-03-17 00:00:00+00:00
5393.0400000000000000,5436.1700000000000000,5009.3700000000000000,5312.6400000000000000,1584489600,137127.6348940000000000,2020-03-18 00:00:00+00:00
6162.3700000000000000,6400.0000000000000000,5252.5300000000000000,5393.2600000000000000,1584576000,193329.6915480000000000,2020-03-19 00:00:00+00:00
6208.3600000000000000,6900.0000000000000000,5670.0000000000000000,6162.0500000000000000,1584662400,219298.3295140000000000,2020-03-20 00:00:00+00:00
6186.9800000000000000,6456.9800000000000000,5860.0200000000000000,6204.5700000000000000,1584748800,128913.6683630000000000,2020-03-21 00:00:00+00:00
5816.1900000000000000,6407.8700000000000000,5734.0100000000000000,6187.0400000000000000,1584835200,119115.9905270000000000,2020-03-22 00:00:00+00:00
6467.3100000000000000,6600.0000000000000000,5688.0000000000000000,5816.0500000000000000,1584921600,164674.2157850000000000,2020-03-23 00:00:00+00:00
6744.7200000000000000,6833.0000000000000000,6371.3300000000000000,6465.2500000000000000,1585008000,151138.0098780000000000,2020-03-24 00:00:00+00:00
6677.4300000000000000,6957.9600000000000000,6450.0000000000000000,6744.6900000000000000,1585094400,132155.7349890000000000,2020-03-25 00:00:00+00:00
6737.3600000000000000,6780.0000000000000000,6510.0000000000000000,6677.4200000000000000,1585180800,83026.5552110000000000,2020-03-26 00:00:00+00:00
6359.1100000000000000,6842.5900000000000000,6261.0000000000000000,6737.2700000000000000,1585267200,82914.9683540000000000,2020-03-27 00:00:00+00:00
6236.6500000000000000,6360.0000000000000000,6024.0000000000000000,6359.1100000000000000,1585353600,93159.6934290000000000,2020-03-28 00:00:00+00:00
5881.4200000000000000,6266.0000000000000000,5866.5600000000000000,6236.6500000000000000,1585440000,63311.6277140000000000,2020-03-29 00:00:00+00:00
6394.3800000000000000,6599.0000000000000000,5857.7600000000000000,5880.5000000000000000,1585526400,118889.5499920000000000,2020-03-30 00:00:00+00:00
6410.4400000000000000,6523.2300000000000000,6321.4000000000000000,6394.4500000000000000,1585612800,72337.5952590000000000,2020-03-31 00:00:00+00:00
6642.9200000000000000,6679.9400000000000000,6150.1100000000000000,6412.1400000000000000,1585699200,97500.7524000000000000,2020-04-01 00:00:00+00:00
6794.0900000000000000,7198.0000000000000000,6551.0000000000000000,6643.3600000000000000,1585785600,149299.9068710000000000,2020-04-02 00:00:00+00:00
6734.1000000000000000,7048.0000000000000000,6602.1000000000000000,6793.8600000000000000,1585872000,104080.2769390000000000,2020-04-03 00:00:00+00:00
6856.9900000000000000,6990.4100000000000000,6650.0100000000000000,6732.9600000000000000,1585958400,72990.8611390000000000,2020-04-04 00:00:00+00:00
6772.7800000000000000,6895.5400000000000000,6677.5200000000000000,6857.4100000000000000,1586044800,49685.3569830000000000,2020-04-05 00:00:00+00:00
7329.9000000000000000,7355.1400000000000000,6765.0000000000000000,6772.7800000000000000,1586131200,118052.0008320000000000,2020-04-06 00:00:00+00:00
7197.3200000000000000,7459.6900000000000000,7077.0000000000000000,7329.9000000000000000,1586217600,103585.1689180000000000,2020-04-07 00:00:00+00:00
7361.2800000000000000,7420.0000000000000000,7150.0000000000000000,7197.3200000000000000,1586304000,76059.1458380000000000,2020-04-08 00:00:00+00:00
7283.5400000000000000,7371.9200000000000000,7108.0800000000000000,7360.2600000000000000,1586390400,61094.8724170000000000,2020-04-09 00:00:00+00:00
6858.9200000000000000,7295.7500000000000000,6739.9800000000000000,7283.5400000000000000,1586476800,104674.6233750000000000,2020-04-10 00:00:00+00:00
6876.8300000000000000,6944.3000000000000000,6760.0000000000000000,6858.9200000000000000,1586563200,45470.2932060000000000,2020-04-11 00:00:00+00:00
6903.7900000000000000,7177.0000000000000000,6780.0000000000000000,6876.8400000000000000,1586649600,73868.6665010000000000,2020-04-12 00:00:00+00:00
6837.9100000000000000,6903.7900000000000000,6575.0000000000000000,6903.7900000000000000,1586736000,96415.4765730000000000,2020-04-13 00:00:00+00:00
6868.7000000000000000,6978.0000000000000000,6754.2800000000000000,6838.0400000000000000,1586822400,69068.6232850000000000,2020-04-14 00:00:00+00:00
