AnnReturn,AnnRisk,SharpeRatio,SortinoRatio,ReturnTraditional,ReturnSP500,RiskTraditional,RiskSP500,SharpeTraditional,SharpeSP500,SortinoTraditional,SortinoSP500,Date,TraditionalOnly,SP500Only,d1,d2,d3,d4,d5,d6
,,,,,,,,,,,,1.49999E+12,107.5744807,111.0494875,107.5744807,108.7318612,110.2403084,110.6788352,112.2607091,112.6927899
,,,,,,,,,,,,1.50008E+12,107.5744807,111.0494875,107.5744807,108.7318612,110.2403084,110.6788352,112.2607091,112.6927899
,,,,,,,,,,,,1.50016E+12,107.5744807,111.0494875,107.5744807,108.4237027,109.9784673,110.176486,111.8084991,112.0208543
,,,,,,,,,,,,1.50025E+12,107.6127309,111.0471503,107.6127309,108.7858699,110.2945841,110.7448912,112.3260629,112.7691611
,,,,,,,,,,,,1.50034E+12,107.7474857,111.1158634,107.7474857,109.1031919,110.5900023,111.1816202,112.7373791,113.3100272
,,,,,,,,,,,,1.50042E+12,108.1167903,111.7230628,108.1167903,109.3682323,110.8654821,111.3760394,112.948181,113.4455631
,,,,,,,,,,,,1.50051E+12,108.1263699,111.7134804,108.1263699,109.8761273,111.2995768,112.1988477,113.6906419,114.5432648
,,,,,,,,,,,,1.5006E+12,108.1758509,111.6721123,108.1758509,109.8327351,111.2754211,112.1012122,113.6116559,114.3977021
,,,,,,,,,,,,1.50068E+12,108.1758509,111.6721123,108.1758509,109.8327351,111.2754211,112.1012122,113.6116559,114.3977021
,,,,,,,,,,,,1.50077E+12,108.1758509,111.6721123,108.1758509,109.9845192,111.4043915,112.3486454,113.8343929,114.7286654
,,,,,,,,,,,,1.50085E+12,108.0648927,111.5559544,108.0648927,109.8484624,111.2704504,112.1955813,113.6836343,114.5604132
,,,,,,,,,,,,1.50094E+12,108.1073667,111.8817574,108.1073667,109.5815156,111.0369399,111.7227773,113.253565,113.910096
,,,,,,,,,,,,1.50103E+12,108.2253554,111.9137767,108.2253554,109.7356963,111.1918996,111.9047151,113.4342014,114.1159374
,,,,,,,,,,,,1.50111E+12,108.1206359,111.8167838,108.1206359,109.7164837,111.157656,111.9377533,113.4512766,114.194385
,,,,,,,,,,,,1.5012E+12,108.089085,111.6709437,108.089085,109.8669354,111.2857765,112.2071001,113.6938291,114.5666118
,,,,,,,,,,,,1.50129E+12,108.089085,111.6709437,108.089085,109.8669354,111.2857765,112.2071001,113.6938291,114.5666118
,,,,,,,,,,,,1.50137E+12,108.089085,111.6709437,108.089085,109.8270829,111.2519139,112.1421339,113.6353471,114.4797139
,,,,,,,,,,,,1.50146E+12,108.0395653,111.5900773,108.0395653,109.9558911,111.3545934,112.3839551,113.8482151,114.8198593
,,,,,,,,,,,,1.50155E+12,108.2998891,111.8637611,108.2998891,110.0604019,111.4863537,112.3930254,113.8867749,114.7463781
,,,,,,,,,,,,1.50163E+12,108.3317249,111.9401869,108.3317249,110.0389741,111.4713074,112.3366391,113.8382952,114.6598858
,,,,,,,,,,,,1.50172E+12,108.267336,111.7169862,108.267336,110.0718266,111.4961722,112.4363513,113.9257446,114.8166102
,,,,,,,,,,,,1.5018E+12,108.3119284,111.930137,108.3119284,110.1673857,111.5766272,112.5578041,114.034714,114.9620731
,,,,,,,,,,,,1.50189E+12,108.3119284,111.930137,108.3119284,110.1673857,111.5766272,112.5578041,114.034714,114.9620731
,,,,,,,,,,,,1.50198E+12,108.3119284,111.930137,108.3119284,110.6227906,111.963583,113.3001892,114.703002,115.9550774
,,,,,,,,,,,,1.50206E+12,108.4482574,112.1175789,108.4482574,110.8368032,112.1657763,113.5628178,114.9538581,116.2609139
,,,,,,,,,,,,1.50215E+12,108.2368335,111.8602553,108.2368335,110.7393589,112.0497971,113.5363794,114.9065467,116.2955721
,,,,,,,,,,,,1.50224E+12,108.2955232,111.8326766,108.2955232,110.7083463,112.0374798,113.4530535,114.8413797,116.1660638
,,,,,,,,,,,,1.50232E+12,107.3761298,110.254145,107.3761298,109.8706934,111.2038245,112.681846,114.0602917,115.4454299
,,,,,,,,,,,,1.50241E+12,107.4955683,110.4020885,107.4955683,110.1604679,111.4686642,113.0793199,114.4312901,115.9374925
,,,,,,,,,,,,1.5025E+12,107.4955683,110.4020885,107.4955683,110.1604679,111.4686642,113.0793199,114.4312901,115.9374925
,,,,,,,,,,,,1.50258E+12,107.4955683,110.4020885,107.4955683,110.6041712,111.8456772,113.8026296,115.0824066,116.9049817
,,,,,,,,,,,,1.50267E+12,108.1383851,111.5169235,108.1383851,111.3047999,112.6924827,114.6438537,116.08451,117.8927534
,,,,,,,,,,,,1.50276E+12,108.039558,111.4870076,108.039558,111.1475998,112.4180307,114.374105,115.6833346,117.5047043
,,,,,,,,,,,,1.50284E+12,108.2399361,111.6770204,108.2399361,111.4294328,112.8696032,114.8184093,116.317446,118.1196487
,,,,,,,,,,,,1.50293E+12,107.2595349,109.9580242,107.2595349,110.4624595,111.9047939,113.847391,115.3530425,117.1467297
,,,,,,,,,,,,1.50301E+12,107.139648,109.7591302,107.139648,110.2595375,111.5140455,113.4682599,114.7641934,116.5822785
,,,,,,,,,,,,1.5031E+12,107.139648,109.7591302,107.139648,110.2595375,111.5140455,113.4682599,114.7641934,116.5822785
,,,,,,,,,,,,1.50319E+12,107.139648,109.7591302,107.139648,110.2877121,111.6052263,113.555228,114.9216661,116.7311768
,,,,,,,,,,,,1.50327E+12,107.2507926,109.8900123,107.2507926,110.3650451,111.6029218,113.5600626,114.8371971,116.6593711
,,,,,,,,,,,,1.50336E+12,107.8522575,110.9863836,107.8522575,110.973339,112.2482727,114.2059204,115.5217623,117.3433532
,,,,,,,,,,,,1.50345E+12,107.713552,110.6131359,107.713552,110.8610608,112.176551,114.1329194,115.4953212,117.3120456
,,,,,,,,,,,,1.50353E+12,107.5372485,110.3857282,107.5372485,110.7113763,112.0905572,114.0401376,115.4741974,117.2796348
,,,,,,,,,,,,1.50362E+12,107.7016771,110.5827525,107.7016771,110.9036022,112.3393711,114.2877927,115.7848814,117.5852711
,,,,,,,,,,,,1.50371E+12,107.7016771,110.5827525,107.7016771,110.9036022,112.3393711,114.2877927,115.7848814,117.5852711
,,,,,,,,,,,,1.50379E+12,107.7016771,110.5827525,107.7016771,110.9129294,112.3695564,114.3165834,115.8370127,117.6345638
,,,,,,,,,,,,1.50388E+12,107.7628135,110.6414158,107.7628135,110.9690473,112.4107408,114.3599991,115.8636739,117.6644475
,,,,,,,,,,,,1.50396E+12,107.8578007,110.7500947,107.8578007,111.1361765,112.7354024,114.6757348,116.3555435,118.1364831
,,,,,,,,,,,,1.50405E+12,108.1717377,111.2899833,108.1717377,111.4384983,113.0194865,114.9631661,116.6212713,118.4074728
,,,,,,,,,,,,1.50414E+12,108.6131087,111.931773,108.6131087,111.9241097,113.6017463,115.5440204,117.3089812,119.0875752
,,,,,,,,,,,,1.50422E+12,108.6758106,112.1610504,108.6758106,112.0178096,113.7799458,115.7148565,117.5735698,119.3395238
,,,,,,,,,,,,1.50431E+12,108.6758106,112.1610504,108.6758106,112.0178096,113.7799458,115.7148565,117.5735698,119.3395238
,,,,,,,,,,,,1.5044E+12,108.6758106,112.1610504,108.6758106,111.935106,113.5122943,115.4595705,117.111325,118.9024485
,,,,,,,,,,,,1.50448E+12,108.6758106,112.1610504,108.6758106,111.8747384,113.3169287,115.2732309,116.7739208,118.5834161
,,,,,,,,,,,,1.50457E+12,108.3515715,111.3140563,108.3515715,111.5979505,113.1057747,115.0605876,116.6373588,118.4390915
,,,,,,,,,,,,1.50466E+12,108.480209,111.663231,108.480209,111.7481777,113.3218174,115.2708483,116.9201631,118.7122915
,,,,,,,,,,,,1.50474E+12,108.581546,111.6688402,108.581546,111.8582745,113.4350659,115.3875433,117.0407234,118.8356752
,,,,,,,,,,,,1.50483E+12,108.4721752,111.5073411,108.4721752,111.6590043,113.035046,114.9997359,116.4286067,118.2495387
,,,,,,,,,,,,1.50492E+12,108.4721752,111.5073411,108.4721752,111.6590043,113.035046,114.9997359,116.4286067,118.2495387
,,,,,,,,,,,,1.505E+12,108.4721752,111.5073411,108.4721752,111.6704937,113.0722288,115.0352008,116.4928228,118.3102582
,,,,,,,,,,,,1.50509E+12,109.0781044,112.7175331,109.0781044,112.2302423,113.5625169,115.5312785,116.9079188,118.7378246
,,,,,,,,,,,,1.50517E+12,109.2407943,113.1034015,109.2407943,112.3810558,113.702691,115.6713984,117.0349859,118.8662989
,,,,,,,,,,,,1.50526E+12,109.2596998,113.1905784,109.2596998,112.3189925,113.4661624,115.4456999,116.6137353,118.4681953
,,,,,,,,,,,,1.50535E+12,109.2199225,113.1029341,109.2199225,112.1411822,112.9765326,114.9769876,115.7963437,117.6931554
,,,,,,,,,,,,1.50543E+12,109.3539077,113.3261348,109.3539077,112.364586,113.4023924,115.3903464,116.4357328,118.3062796
,,,,,,,,,,,,1.50552E+12,109.3539077,113.3261348,109.3539077,112.364586,113.4023924,115.3903464,116.4357328,118.3062796
,,,,,,,,,,,,1.50561E+12,109.3539077,113.3261348,109.3539077,112.3715138,113.4248127,115.4117309,116.4744536,118.342892
,,,,,,,,,,,,1.50569E+12,109.4141976,113.4953467,109.4141976,112.4986714,113.7103473,115.685931,116.9253367,118.7718407
,,,,,,,,,,,,1.50578E+12,109.4868746,113.6224893,109.4868746,112.5420982,113.6903963,115.670672,116.8388476,118.69459
,,,,,,,,,,,,1.50587E+12,109.4719253,113.6947082,109.4719253,112.5364711,113.7162415,115.692587,116.8956028,118.7455625
,,,,,,,,,,,,1.50595E+12,109.2730522,113.3520775,109.2730522,112.255783,113.2476218,115.2351954,116.2287368,118.1025197
,,,,,,,,,,,,1.50604E+12,109.35306,113.4280359,109.35306,112.3286711,113.2996407,115.2902373,116.2603723,118.1385643
,,,,,,,,,,,,1.50612E+12,109.35306,113.4280359,109.35306,112.3286711,113.2996407,115.2902373,116.2603723,118.1385643
,,,,,,,,,,,,1.50621E+12,109.35306,113.4280359,109.35306,112.3437485,113.3484352,115.3367776,116.3446424,118.2182458
,,,,,,,,,,,,1.5063E+12,109.294776,113.1758541,109.294776,112.369338,113.5430935,115.5224129,116.7203899,118.5725904
,,,,,,,,,,,,1.50638E+12,109.2951018,113.1929155,109.2951018,112.3596763,113.5129576,115.4933575,116.6683484,118.5231076
,,,,,,,,,,,,1.50647E+12,109.4199407,113.6554435,109.4199407,112.5371833,113.8391452,115.8060857,117.1458249,118.9779953
,,,,,,,,,,,,1.50656E+12,109.5482638,113.8162415,109.5482638,112.6691992,113.9758594,115.9444101,117.2891459,119.1226493
,,,,,,,,,,,,1.50664E+12,109.8010083,114.2406735,109.8010083,112.9198808,114.2270091,116.1974216,117.5416842,119.3775047
,,,,,,,,,,,,1.50673E+12,109.8010083,114.2406735,109.8010083,112.9198808,114.2270091,116.1974216,117.5416842,119.3775047
,,,,,,,,,,,,1.50682E+12,109.8010083,114.2406735,109.8010083,112.9652729,114.3739104,116.337536,117.7953886,119.6173947
,,,,,,,,,,,,1.5069E+12,110.0646489,114.6835692,110.0646489,113.2401174,114.679129,116.6426955,118.1334964,119.95385
,,,,,,,,,,,,1.50699E+12,110.2389346,114.9362183,110.2389346,113.384049,114.7541912,116.7243728,118.1376001,119.9695266
,,,,,,,,,,,,1.50708E+12,110.3272569,115.0872002,110.3272569,113.4479561,114.7655741,116.739882,118.0939737,119.933843
,,,,,,,,,,,,1.50716E+12,110.6888462,115.7570361,110.6888462,113.8410985,115.2435783,117.2138178,118.6611636,120.4920157
,,,,,,,,,,,,1.50725E+12,110.5951635,115.6691581,110.5951635,113.7431104,115.1418745,117.1104378,118.5536837,120.3831894
,,,,,,,,,,,,1.50733E+12,110.5951635,115.6691581,110.5951635,113.7431104,115.1418745,117.1104378,118.5536837,120.3831894
,,,,,,,,,,,,1.50742E+12,110.5951635,115.6691581,110.5951635,113.8102955,115.3593034,117.3178214,118.9291921,120.7382512
,,,,,,,,,,,,1.50751E+12,110.4699374,115.4604479,110.4699374,113.7581343,115.4681951,117.4149793,119.2070568,120.9929968
,,,,,,,,,,,,1.50759E+12,110.6974923,115.7317945,110.6974923,113.9967578,115.7237086,117.6730191,119.4835962,121.2709279
,,,,,,,,,,,,1.50768E+12,110.8263505,115.9426082,110.8263505,114.1111491,115.8077128,117.7601183,119.5362087,121.3289674
,,,,,,,,,,,,1.50777E+12,110.7561837,115.7570361,110.7561837,114.1809188,116.1814026,118.1141555,120.2309167,121.9826
,,,,,,,,,,,,1.50785E+12,110.9074182,115.8603395,110.9074182,114.4196594,116.601957,118.52634,120.663725,122.577101
,,,,,,,,,,,,1.50794E+12,110.9074182,115.8603395,110.9074182,114.4196594,116.601957,118.52634,120.663725,122.577101
,,,,,,,,,,,,1.50803E+12,110.9074182,115.8603395,110.9074182,114.3948163,116.521558,118.4496554,120.582254,122.4458093
,,,,,,,,,,,,1.50811E+12,110.9784313,116.0655439,110.9784313,114.5027439,116.7231139,118.6439695,120.7803687,122.7309559
,,,,,,,,,,,,1.5082E+12,111.0463347,116.143372,111.0463347,114.5435182,116.7005211,118.6267596,120.7586028,122.6525006
,,,,,,,,,,,,1.50828E+12,111.0156986,116.234522,111.0156986,114.4865051,116.5999147,118.526327,120.6486929,122.5064207
,,,,,,,,,,,,1.50837E+12,111.0803799,116.2822005,111.0803799,114.6066448,116.8385333,118.7585819,120.8931293,122.8566097
,,,,,,,,,,,,1.50846E+12,111.3359761,116.8849593,111.3359761,114.9244803,117.3201742,119.2281289,121.3671511,123.4853624
,,,,,,,,,,,,1.50854E+12,111.3359761,116.8849593,111.3359761,114.9244803,117.3201742,119.2281289,121.3671511,123.4853624
,,,,,,,,,,,,1.50863E+12,111.3359761,116.8849593,111.3359761,114.8992318,117.2842113,119.150193,121.2843506,123.3519282
,,,,,,,,,,,,1.50872E+12,111.0979386,116.4235999,111.0979386,114.676248,117.071371,118.947003,121.0878201,123.1701567
,,,,,,,,,,,,1.5088E+12,111.1579032,116.615015,111.1579032,114.6429401,116.9955372,118.7285385,120.848001,122.756522
,,,,,,,,,,,,1.50889E+12,110.7584258,116.0711531,110.7584258,114.2667396,116.6293916,118.4014901,120.5242777,122.4822255
,,,,,,,,,,,,1.50898E+12,110.8286922,116.2186292,110.8286922,114.3792421,116.7584087,118.6065426,120.7359921,122.7845988
,,,,,,,,,,,,1.50906E+12,111.4563282,117.1570071,111.4563282,114.9787707,117.3435009,119.1538194,121.276956,123.2753088
,,,,,,,,,,,,1.50915E+12,111.4563282,117.1570071,111.4563282,114.9787707,117.3435009,119.1538194,121.276956,123.2753088
,,,,,,,,,,,,1.50924E+12,111.4563282,117.1570071,111.4563282,115.0954847,117.5097434,119.5140869,121.6597102,123.8921232
,,,,,,,,,,,,1.50932E+12,111.3668253,116.792407,111.3668253,114.9972726,117.4143288,119.3766756,121.5282297,123.7136158
,,,,,,,,,,,,1.50941E+12,111.4243834,116.9064614,111.4243834,115.129654,117.5774875,119.6682218,121.8332019,124.172681
,,,,,,,,,,,,1.50949E+12,111.533368,117.0925009,111.533368,115.2926491,117.7623527,119.947048,122.1215295,124.573255
,,,,,,,,,,,,1.50958E+12,111.6111404,117.1273249,111.6111404,115.5060072,118.0351022,120.4370348,122.6401681,125.1146
,,,,,,,,,,,,1.50967E+12,111.8449133,117.5015075,111.8449133,115.7842263,118.3305921,120.8125363,123.0230989,125.5064396
,,,,,,,,,,,,1.50975E+12,111.8449133,117.5015075,111.8449133,115.7842263,118.3305921,120.8125363,123.0230989,125.5064396
,,,,,,,,,,,,1.50984E+12,111.8449133,117.5015075,111.8449133,115.8231484,118.3860311,120.9326794,123.1507409,125.640034
,,,,,,,,,,,,1.50993E+12,111.9936475,117.6606695,111.9936475,115.9074693,118.4441037,120.878594,123.0860815,125.5679841
,,,,,,,,,,,,1.51001E+12,111.9972938,117.6391674,111.9972938,115.8980129,118.4297891,120.8394838,123.0453153,125.5256339
,,,,,,,,,,,,1.5101E+12,112.0582869,117.8111839,112.0582869,116.0056535,118.5548323,121.052132,123.2642438,125.7511944
,,,,,,,,,,,,1.51019E+12,111.7650547,117.3968018,111.7650547,115.6742359,118.2077437,120.6401342,122.8445294,125.3222136
,,,,,,,,,,,,1.51027E+12,111.580479,117.3336979,111.580479,115.3310425,117.7923187,119.9826121,122.1498116,124.5982831
,,,,,,,,,,,,1.51036E+12,111.580479,117.3336979,111.580479,115.3310425,117.7923187,119.9826121,122.1498116,124.5982831
,,,,,,,,,,,,1.51044E+12,111.580479,117.3336979,111.580479,115.1410954,117.5217661,119.3962921,121.5268953,123.9463182
,,,,,,,,,,,,1.51053E+12,111.6568998,117.4517255,111.6568998,115.3860769,117.8378719,119.9941266,122.1569741,124.6029261
,,,,,,,,,,,,1.51062E+12,111.5437452,117.1986089,111.5437452,115.3012272,117.7677174,119.9598727,122.1310563,124.5813338
,,,,,,,,,,,,1.5107E+12,111.2510681,116.5776201,111.2510681,115.2132211,117.7726109,120.2799959,122.4969762,124.9780688
,,,,,,,,,,,,1.51079E+12,111.8060175,117.5713892,111.8060175,115.9218597,118.5398887,121.3293044,123.5697837,126.0778997
,,,,,,,,,,,,1.51088E+12,111.639571,117.2668546,111.639571,115.7068144,118.3063658,121.0815279,123.2394541,125.7391738
,,,,,,,,,,,,1.51096E+12,111.639571,117.2668546,111.639571,115.7068144,118.3063658,121.0815279,123.2394541,125.7391738
,,,,,,,,,,,,1.51105E+12,111.639571,117.2668546,111.639571,115.7943169,118.4310005,121.227857,123.5264112,126.0395128
,,,,,,,,,,,,1.51114E+12,111.7090363,117.4201736,111.7090363,115.9230786,118.5833326,121.3957235,123.793651,126.3158519
,,,,,,,,,,,,1.51122E+12,112.2055412,118.1900408,112.2055412,116.384666,119.0273855,121.8381544,124.1815081,126.7032056
,,,,,,,,,,,,1.51131E+12,112.2546875,118.1117453,112.2546875,116.4606635,119.118616,121.9372502,124.3108344,126.8393035
,,,,,,,,,,,,1.5114E+12,112.2546875,118.1117453,112.2546875,116.45028,119.1038263,121.919886,124.2767827,126.8036639
,,,,,,,,,,,,1.51148E+12,112.3724146,118.3601875,112.3724146,116.5864536,119.2454316,122.0675146,124.4600002,126.9899166
,,,,,,,,,,,,1.51157E+12,112.3724146,118.3601875,112.3724146,116.5864536,119.2454316,122.0675146,124.4600002,126.9899166
,,,,,,,,,,,,1.51165E+12,112.3724146,118.3601875,112.3724146,116.9003872,119.6925854,122.5925013,125.4895205,128.0674469
,,,,,,,,,,,,1.51174E+12,112.3769591,118.3279344,112.3769591,116.9800367,119.8051262,122.7238573,125.6410757,128.3282811
,,,,,,,,,,,,1.51183E+12,113.0689929,119.4979269,113.0689929,117.7414625,120.5896349,123.5350547,126.4798158,129.2773379
,,,,,,,,,,,,1.51191E+12,112.9756758,119.4691796,112.9756758,117.7114878,120.5839681,123.5433859,126.5034106,129.4041287
,,,,,,,,,,,,1.512E+12,113.5226764,120.4919297,113.5226764,118.0957426,120.8915258,123.8177667,126.7412672,129.4113999
,,,,,,,,,,,,1.51209E+12,113.4967266,120.2528362,113.4967266,118.4238831,121.3753559,124.3896766,127.4078106,130.5921828
,,,,,,,,,,,,1.51217E+12,113.4967266,120.2528362,113.4967266,118.4238831,121.3753559,124.3896766,127.4078106,130.5921828
,,,,,,,,,,,,1.51226E+12,113.4967266,120.2528362,113.4967266,118.4324436,121.3875491,124.4039922,127.4244077,130.6107785
,,,,,,,,,,,,1.51235E+12,113.3975567,120.1289656,113.3975567,118.489702,121.5109368,124.5646587,127.6253329,130.846711
,,,,,,,,,,,,1.51243E+12,113.1851389,119.6851351,113.1851389,118.3615219,121.4227091,124.4946852,127.5752939,130.8156021
,,,,,,,,,,,,1.51252E+12,113.2305348,119.674384,113.2305348,118.8437021,122.0921507,125.2733298,128.4712117,131.8151337
,,,,,,,,,,,,1.5126E+12,113.3667333,120.0462294,113.3667333,119.7161154,123.271966,126.6370711,130.0325097,133.5475605
,,,,,,,,,,,,1.51269E+12,113.7689437,120.7198048,113.7689437,120.0798289,123.6083022,126.943366,130.3067428,133.7035584
,,,,,,,,,,,,1.51278E+12,113.7689437,120.7198048,113.7689437,120.0798289,123.6083022,126.943366,130.3067428,133.7035584
,,,,,,,,,,,,1.51286E+12,113.7689437,120.7198048,113.7689437,120.0098247,123.4641351,126.7212122,130.0025957,133.1412605
,,,,,,,,,,,,1.51295E+12,113.9943676,121.1068419,113.9943676,120.4118677,124.0617512,127.5237863,131.020391,134.8272902
,,,,,,,,,,,,1.51304E+12,114.0914539,121.2987244,114.0914539,120.5113261,124.1698748,127.6407286,131.1464931,134.960558
,,,,,,,,,,,,1.51312E+12,114.1876313,121.2454367,114.1876313,120.5914095,124.2147745,127.6482661,131.1146103,134.9000736
,,,,,,,,,,,,1.51321E+12,113.9267862,120.7726251,113.9267862,120.3211596,123.9222849,127.3331914,130.7760955,134.5427671
,,,,,,,,,,,,1.5133E+12,114.5740169,121.8629197,114.5740169,121.0386302,124.7363774,128.2468744,131.7937182,135.6441169
,,,,,,,,,,,,1.51338E+12,114.5740169,121.8629197,114.5740169,121.0386302,124.7363774,128.2468744,131.7937182,135.6441169
,,,,,,,,,,,,1.51347E+12,114.5740169,121.8629197,114.5740169,121.1439069,124.9531848,128.5809632,132.2511135,136.199015
,,,,,,,,,,,,1.51356E+12,114.901609,122.5215371,114.901609,121.4257572,125.2084465,128.8072785,132.4466193,136.3697766
,,,,,,,,,,,,1.51364E+12,114.5172183,122.1277222,114.5172183,120.8949404,124.5345726,127.9842437,131.4672455,135.263108
,,,,,,,,,,,,1.51373E+12,114.3899619,122.0426489,114.3899619,120.7003458,124.2771447,127.6611775,131.0753348,134.8150513
,,,,,,,,,,,,1.51381E+12,114.5820162,122.2850145,114.5820162,120.8395243,124.3546138,127.6731208,131.0181441,134.7046056
,,,,,,,,,,,,1.5139E+12,114.5407779,122.2296233,114.5407779,120.7109805,124.1348428,127.3575551,130.6019144,134.208504
,,,,,,,,,,,,1.51399E+12,114.5407779,122.2296233,114.5407779,120.7109805,124.1348428,127.3575551,130.6019144,134.208504
,,,,,,,,,,,,1.51407E+12,114.5407779,122.2296233,114.5407779,120.6295597,123.9671643,127.0991714,130.2481655,133.7793465
,,,,,,,,,,,,1.51416E+12,114.5407779,122.2296233,114.5407779,120.6758043,124.0624007,127.2459256,130.4490842,134.0230951
,,,,,,,,,,,,1.51425E+12,114.5327047,122.1062202,114.5327047,120.827984,124.3860233,127.749862,131.1426097,134.8674865
,,,,,,,,,,,,1.51433E+12,114.7321318,122.2113933,114.7321318,120.9811913,124.4862058,127.7936321,131.1268203,134.8073749
,,,,,,,,,,,,1.51442E+12,114.8408651,122.458667,114.8408651,121.0018527,124.4089496,127.6130461,130.8374574,134.4318151
,,,,,,,,,,,,1.51451E+12,114.5517845,121.8316015,114.5517845,120.7268519,124.1607478,127.3939905,130.6494133,134.2685088
,,,,,,,,,,,,1.51459E+12,114.5517845,121.8316015,114.5517845,120.7268519,124.1607478,127.3939905,130.6494133,134.2685088
,,,,,,,,,,,,1.51468E+12,114.5517845,121.8316015,114.5517845,120.7068722,124.1196015,127.3305863,130.5626077,134.1631989
,,,,,,,,,,,,1.51476E+12,114.5517845,121.8316015,114.5517845,120.6709001,124.0456233,127.2167482,130.4069708,133.9632877
,,,,,,,,,,,,1.51485E+12,114.9937296,122.8487424,114.9937296,121.2262253,124.7088168,127.9916507,131.2984948,134.9790234
,,,,,,,,,,,,1.51494E+12,115.4893961,123.6349698,115.4893961,121.7639972,125.2777028,128.5915751,131.9303826,135.6455342
,,,,,,,,,,,,1.51502E+12,115.7668663,124.1587319,115.7668663,122.0418283,125.5484297,128.8539594,132.183691,135.8896584
,,,,,,,,,,,,1.51511E+12,116.2107114,125.0319025,116.2107114,122.6561811,126.3309574,129.8114379,133.3241068,137.2245325
,,,,,,,,,,,,1.5152E+12,116.2107114,125.0319025,116.2107114,122.6561811,126.3309574,129.8114379,133.3241068,137.2245325
,,,,,,,,,,,,1.51528E+12,116.2107114,125.0319025,116.2107114,122.6086283,126.2331629,129.6609513,133.1183649,136.9602628
,,,,,,,,,,,,1.51537E+12,116.3323785,125.242015,116.3323785,122.6260776,126.1372189,129.4456923,132.7778435,136.4872485
,,,,,,,,,,,,1.51546E+12,116.3081036,125.4425451,116.3081036,122.5657102,126.0393732,129.3086184,132.5996618,136.2654868
,,,,,,,,,,,,1.51554E+12,116.2329742,125.3039503,116.2329742,122.4828166,125.9503032,129.2133121,132.4979047,136.1567805
,,,,,,,,,,,,1.51563E+12,116.7972039,126.1951172,116.7972039,122.9798493,126.3611172,129.5318888,132.7190916,136.2756823
,,,,,,,,,,,,1.51572E+12,117.265698,127.0472531,117.265698,123.4894506,126.901511,130.1030711,133.3220073,136.9129353
,,,,,,,,,,,,1.5158E+12,117.265698,127.0472531,117.265698,123.4894506,126.901511,130.1030711,133.3220073,136.9129353
,,,,,,,,,,,,1.51589E+12,117.265698,127.0472531,117.265698,123.4582232,126.8372905,130.0042482,133.1868988,136.7393923
,,,,,,,,,,,,1.51597E+12,117.265698,127.0472531,117.265698,123.5040835,126.9316044,130.1493789,133.3853182,136.9942564
,,,,,,,,,,,,1.51606E+12,117.0403716,126.6017865,117.0403716,122.9962814,126.1314325,129.0433017,131.9587214,135.2278085
,,,,,,,,,,,,1.51615E+12,117.6309706,127.7935148,117.6309706,123.6632529,126.8631617,129.8410486,132.8250006,136.1675922
,,,,,,,,,,,,1.51623E+12,117.4456087,127.5983602,117.4456087,123.489532,126.7067408,129.7033672,132.707189,136.0705406
,,,,,,,,,,,,1.51632E+12,117.6948525,128.1609195,117.6948525,123.7260607,126.9231113,129.8977953,132.8783131,136.217366
,,,,,,,,,,,,1.51641E+12,117.6948525,128.1609195,117.6948525,123.7260607,126.9231113,129.8977953,132.8783131,136.217366
,,,,,,,,,,,,1.51649E+12,117.6948525,128.1609195,117.6948525,123.7260615,126.923113,129.897798,132.8783168,136.2173708
,,,,,,,,,,,,1.51658E+12,118.2299447,129.1967579,118.2299447,124.1926029,127.3027915,130.184657,133.0672101,136.3033238
,,,,,,,,,,,,1.51667E+12,118.4803159,129.4828287,118.4803159,124.5074899,127.6790878,130.624553,133.573504,136.8803352
,,,,,,,,,,,,1.51675E+12,118.373558,129.4103761,118.373558,124.4156834,127.6059583,130.5713546,133.5413322,136.8702701
,,,,,,,,,,,,1.51684E+12,118.5309943,129.4886717,118.5309943,124.5845122,127.7825765,130.7556361,133.733464,137.0709607
,,,,,,,,,,,,1.51692E+12,119.3030751,131.0241992,119.3030751,125.3500534,128.5203789,131.4618651,134.4056728,137.7083285
,,,,,,,,,,,,1.51701E+12,119.3030751,131.0241992,119.3030751,125.3500534,128.5203789,131.4618651,134.4056728,137.7083285
,,,,,,,,,,,,1.5171E+12,119.3030751,131.0241992,119.3030751,125.4257246,128.6760001,131.7013358,134.7330718,138.1288633
,,,,,,,,,,,,1.51718E+12,118.7518877,130.14986,118.7518877,124.8064665,127.9996924,130.9669675,133.9384689,137.2696061
,,,,,,,,,,,,1.51727E+12,117.8878692,128.7403065,117.8878692,123.8137014,126.8942103,129.7460479,132.5975162,135.8001749
,,,,,,,,,,,,1.51736E+12,117.9591837,128.8069162,117.9591837,123.8774882,126.9481197,129.7893691,132.6296498,135.8205687
,,,,,,,,,,,,1.51744E+12,117.8034545,128.748253,117.8034545,123.6393544,126.6271229,129.3819683,132.1318259,135.2267254
,,,,,,,,,,,,1.51753E+12,116.0834708,126.0256716,116.0834708,121.8088696,124.7262907,127.4128861,130.0932031,133.1117835
,,,,,,,,,,,,1.51762E+12,116.0834708,126.0256716,116.0834708,121.8088696,124.7262907,127.4128861,130.0932031,133.1117835
,,,,,,,,,,,,1.5177E+12,116.0834708,126.0256716,116.0834708,121.7665274,124.6392121,127.278889,129.9100053,132.8764711
