price_close,price_high,price_low,price_open,timestamp,volume,datetime
204.4400000000000000,209.0000000000000000,203.1000000000000000,204.5700000000000000,1577836800,43234.9585000000000000,2020-01-01 00:00:00+00:00
195.4900000000000000,205.5300000000000000,192.8000000000000000,204.4300000000000000,1577923200,76481.1405000000000000,2020-01-02 00:00:00+00:00
222.4300000000000000,226.0000000000000000,191.9000000000000000,195.4900000000000000,1578009600,236151.1747300000000000,2020-01-03 00:00:00+00:00
224.4700000000000000,227.6400000000000000,219.5600000000000000,222.3800000000000000,1578096000,110315.6442300000000000,2020-01-04 00:00:00+00:00
222.7900000000000000,227.6300000000000000,220.6000000000000000,224.4500000000000000,1578182400,90338.2841800000000000,2020-01-05 00:00:00+00:00
244.2500000000000000,247.0000000000000000,222.2000000000000000,222.8200000000000000,1578268800,177504.5902600000000000,2020-01-06 00:00:00+00:00
242.3000000000000000,246.9000000000000000,232.0000000000000000,244.2600000000000000,1578355200,180860.8012700000000000,2020-01-07 00:00:00+00:00
240.1900000000000000,255.1900000000000000,229.5900000000000000,242.4800000000000000,1578441600,238246.9665400000000000,2020-01-08 00:00:00+00:00
238.0100000000000000,243.8900000000000000,231.2600000000000000,240.1300000000000000,1578528000,109003.3305700000000000,2020-01-09 00:00:00+00:00
271.8300000000000000,275.0000000000000000,231.1300000000000000,238.0600000000000000,1578614400,311448.5807400000000000,2020-01-10 00:00:00+00:00
260.8300000000000000,279.4900000000000000,258.6800000000000000,271.9500000000000000,1578700800,199691.4926800000000000,2020-01-11 00:00:00+00:00
270.7700000000000000,271.3900000000000000,257.8500000000000000,260.6900000000000000,1578787200,105180.6152600000000000,2020-01-12 00:00:00+00:00
267.2100000000000000,272.9900000000000000,261.0600000000000000,270.8500000000000000,1578873600,91495.5092300000000000,2020-01-13 00:00:00+00:00
348.3500000000000000,368.0800000000000000,267.1400000000000000,267.2400000000000000,1578960000,827847.5589600000000000,2020-01-14 00:00:00+00:00
339.9900000000000000,362.8900000000000000,312.6200000000000000,348.3500000000000000,1579046400,498653.9561300000000000,2020-01-15 00:00:00+00:00
326.7600000000000000,342.9600000000000000,309.2000000000000000,340.0000000000000000,1579132800,247298.6830200000000000,2020-01-16 00:00:00+00:00
368.0000000000000000,383.9200000000000000,319.4600000000000000,326.5800000000000000,1579219200,395293.4218000000000000,2020-01-17 00:00:00+00:00
339.0100000000000000,405.8600000000000000,330.0000000000000000,367.9800000000000000,1579305600,482356.8696100000000000,2020-01-18 00:00:00+00:00
339.6100000000000000,366.2700000000000000,319.7800000000000000,338.7900000000000000,1579392000,304866.0943800000000000,2020-01-19 00:00:00+00:00
