open,close,low,high,period
0.0883900000000000,0.0933200000000000,0.0867200000000000,0.0950000000000000,2019-07-18 17:00:00
0.0933800000000000,0.0947300000000000,0.0914400000000000,0.0978300000000000,2019-07-19 17:00:00
0.0946100000000000,0.0911100000000000,0.0886400000000000,0.0947500000000000,2019-07-20 17:00:00
0.0911000000000000,0.0888400000000000,0.0862100000000000,0.0916500000000000,2019-07-21 17:00:00
0.0887200000000000,0.0844100000000000,0.0831000000000000,0.0887200000000000,2019-07-22 17:00:00
0.0842400000000000,0.0860500000000000,0.0815700000000000,0.0865800000000000,2019-07-23 17:00:00
0.0858700000000000,0.0856500000000000,0.0847000000000000,0.0879100000000000,2019-07-24 17:00:00
0.0855600000000000,0.0879000000000000,0.0834500000000000,0.0897500000000000,2019-07-25 17:00:00
0.0878800000000000,0.0843200000000000,0.0827900000000000,0.0897800000000000,2019-07-26 17:00:00
0.0843400000000000,0.0840000000000000,0.0807600000000000,0.0849100000000000,2019-07-27 17:00:00
0.0840000000000000,0.0833600000000000,0.0825000000000000,0.0856800000000000,2019-07-28 17:00:00
0.0832700000000000,0.0834100000000000,0.0819200000000000,0.0848400000000000,2019-07-29 17:00:00
0.0833000000000000,0.0838300000000000,0.0829000000000000,0.0852000000000000,2019-07-30 17:00:00
0.0838300000000000,0.0827300000000000,0.0815900000000000,0.0840400000000000,2019-07-31 17:00:00
0.0827200000000000,0.0819600000000000,0.0815700000000000,0.0832000000000000,2019-08-01 17:00:00
0.0819600000000000,0.0823600000000000,0.0816400000000000,0.0830000000000000,2019-08-02 17:00:00
0.0823500000000000,0.0818300000000000,0.0806000000000000,0.0826200000000000,2019-08-03 17:00:00
0.0819000000000000,0.0824100000000000,0.0812300000000000,0.0843600000000000,2019-08-04 17:00:00
0.0824400000000000,0.0783700000000000,0.0771000000000000,0.0824400000000000,2019-08-05 17:00:00
0.0784300000000000,0.0785900000000000,0.0767500000000000,0.0792600000000000,2019-08-06 17:00:00
0.0786700000000000,0.0769100000000000,0.0762900000000000,0.0787400000000000,2019-08-07 17:00:00
0.0769900000000000,0.0766300000000000,0.0762900000000000,0.0771200000000000,2019-08-08 17:00:00
0.0747800000000000,0.0744200000000000,0.0741200000000000,0.0752200000000000,2019-08-12 17:00:00
0.0744200000000000,0.0692000000000000,0.0673800000000000,0.0744500000000000,2019-08-13 17:00:00
0.0693100000000000,0.0701900000000000,0.0673800000000000,0.0708000000000000,2019-08-14 17:00:00
0.0701000000000000,0.0684400000000000,0.0672600000000000,0.0702200000000000,2019-08-15 17:00:00
0.0683900000000000,0.0677000000000000,0.0666200000000000,0.0691300000000000,2019-08-16 17:00:00
0.0676600000000000,0.0707200000000000,0.0674300000000000,0.0715800000000000,2019-08-17 17:00:00
0.0706100000000000,0.0717000000000000,0.0701600000000000,0.0722000000000000,2019-08-18 17:00:00
0.0718500000000000,0.0687700000000000,0.0682500000000000,0.0719500000000000,2019-08-19 17:00:00
0.0688000000000000,0.0669100000000000,0.0657700000000000,0.0688000000000000,2019-08-20 17:00:00
0.0669100000000000,0.0681800000000000,0.0654000000000000,0.0695800000000000,2019-08-21 17:00:00
0.0681200000000000,0.0692000000000000,0.0674000000000000,0.0692900000000000,2019-08-22 17:00:00
0.0691200000000000,0.0703500000000000,0.0675600000000000,0.0710000000000000,2019-08-23 17:00:00
0.0703500000000000,0.0694000000000000,0.0682200000000000,0.0718400000000000,2019-08-24 17:00:00
0.0692300000000000,0.0696000000000000,0.0688100000000000,0.0710800000000000,2019-08-25 17:00:00
0.0696000000000000,0.0685000000000000,0.0673500000000000,0.0697300000000000,2019-08-26 17:00:00
0.0684200000000000,0.0639800000000000,0.0632900000000000,0.0685100000000000,2019-08-27 17:00:00
0.0639700000000000,0.0616200000000000,0.0603600000000000,0.0639700000000000,2019-08-28 17:00:00
0.0616800000000000,0.0619100000000000,0.0611000000000000,0.0632600000000000,2019-08-29 17:00:00
0.0619400000000000,0.0619400000000000,0.0601100000000000,0.0625900000000000,2019-08-30 17:00:00
0.0619600000000000,0.0621200000000000,0.0607600000000000,0.0627100000000000,2019-08-31 17:00:00
0.0621200000000000,0.0630100000000000,0.0610800000000000,0.0636300000000000,2019-09-01 17:00:00
0.0629700000000000,0.0630800000000000,0.0623600000000000,0.0640900000000000,2019-09-02 17:00:00
0.0630400000000000,0.0616800000000000,0.0612900000000000,0.0630600000000000,2019-09-03 17:00:00
0.0617600000000000,0.0602600000000000,0.0598800000000000,0.0620200000000000,2019-09-04 17:00:00
0.0602400000000000,0.0580100000000000,0.0576800000000000,0.0610000000000000,2019-09-05 17:00:00
0.0580000000000000,0.0605300000000000,0.0578800000000000,0.0610800000000000,2019-09-06 17:00:00
0.0605000000000000,0.0610500000000000,0.0599000000000000,0.0617800000000000,2019-09-07 17:00:00
0.0610000000000000,0.0602100000000000,0.0594000000000000,0.0616900000000000,2019-09-08 17:00:00
0.0602400000000000,0.0596300000000000,0.0590000000000000,0.0611200000000000,2019-09-09 17:00:00
0.0596200000000000,0.0585900000000000,0.0581200000000000,0.0603200000000000,2019-09-10 17:00:00
0.0586700000000000,0.0582900000000000,0.0576500000000000,0.0588700000000000,2019-09-11 17:00:00
0.0582900000000000,0.0577700000000000,0.0573900000000000,0.0587100000000000,2019-09-12 17:00:00
0.0577900000000000,0.0586800000000000,0.0570900000000000,0.0594300000000000,2019-09-13 17:00:00
0.0586600000000000,0.0582500000000000,0.0580900000000000,0.0589000000000000,2019-09-14 17:00:00
0.0582300000000000,0.0586400000000000,0.0579500000000000,0.0590800000000000,2019-09-15 17:00:00
0.0586400000000000,0.0634700000000000,0.0580400000000000,0.0667000000000000,2019-09-16 17:00:00
0.0634500000000000,0.0825700000000000,0.0634400000000000,0.0890000000000000,2019-09-17 17:00:00
0.0826000000000000,0.0807200000000000,0.0741500000000000,0.0886900000000000,2019-09-18 17:00:00
0.0807200000000000,0.0720000000000000,0.0704200000000000,0.0808100000000000,2019-09-19 17:00:00
0.0720000000000000,0.0696800000000000,0.0668200000000000,0.0738000000000000,2019-09-20 17:00:00
