open,close,low,high,period
3.1800000000000000,3.4617000000000000,2.9423000000000000,3.9572000000000000,2020-09-16 17:00:00
3.4618000000000000,6.9000000000000000,3.2285000000000000,8.6000000000000000,2020-09-17 17:00:00
6.9000000000000000,5.7244000000000000,5.1900000000000000,7.4963000000000000,2020-09-18 17:00:00
5.7244000000000000,5.2230000000000000,4.6500000000000000,6.0900000000000000,2020-09-19 17:00:00
5.2200000000000000,4.2471000000000000,4.0600000000000000,5.6500000000000000,2020-09-20 17:00:00
4.2505000000000000,3.9105000000000000,3.6828000000000000,4.5540000000000000,2020-09-21 17:00:00
3.9079000000000000,4.3800000000000000,3.9008000000000000,5.3475000000000000,2020-09-22 17:00:00
4.3800000000000000,5.1640000000000000,4.2600000000000000,5.2888000000000000,2020-09-23 17:00:00
5.1590000000000000,4.9145000000000000,4.7605000000000000,5.5525000000000000,2020-09-24 17:00:00
4.9134000000000000,4.8684000000000000,4.6752000000000000,4.9897000000000000,2020-09-25 17:00:00
4.8638000000000000,4.8458000000000000,4.7000000000000000,5.2133000000000000,2020-09-26 17:00:00
4.8460000000000000,4.2503000000000000,4.1800000000000000,4.9500000000000000,2020-09-27 17:00:00
4.2475000000000000,4.3826000000000000,4.1200000000000000,4.4135000000000000,2020-09-28 17:00:00
4.3826000000000000,4.1554000000000000,3.9500000000000000,4.3854000000000000,2020-09-29 17:00:00
4.1554000000000000,4.2397000000000000,3.9038000000000000,4.5140000000000000,2020-09-30 17:00:00
4.2396000000000000,3.8904000000000000,3.5690000000000000,4.2396000000000000,2020-10-01 17:00:00
3.8900000000000000,3.9041000000000000,3.8300000000000000,4.1195000000000000,2020-10-02 17:00:00
3.9001000000000000,3.7262000000000000,3.6100000000000000,3.9447000000000000,2020-10-03 17:00:00
3.7235000000000000,3.3190000000000000,3.1817000000000000,3.8000000000000000,2020-10-04 17:00:00
3.3190000000000000,2.7143000000000000,2.6300000000000000,3.3409000000000000,2020-10-05 17:00:00
2.7143000000000000,2.9621000000000000,2.4779000000000000,3.0000000000000000,2020-10-06 17:00:00
2.9629000000000000,3.3499000000000000,2.6428000000000000,3.4654000000000000,2020-10-07 17:00:00
3.3499000000000000,3.3834000000000000,3.1749000000000000,3.6000000000000000,2020-10-08 17:00:00
3.3800000000000000,3.2989000000000000,3.2664000000000000,3.6578000000000000,2020-10-09 17:00:00
3.2955000000000000,3.3626000000000000,3.1776000000000000,3.4510000000000000,2020-10-10 17:00:00
3.3600000000000000,3.4595000000000000,3.2820000000000000,3.5994000000000000,2020-10-11 17:00:00
3.4554000000000000,3.3546000000000000,3.2931000000000000,3.5000000000000000,2020-10-12 17:00:00
3.3511000000000000,3.1123000000000000,2.9700000000000000,3.4400000000000000,2020-10-13 17:00:00
3.1105000000000000,3.0793000000000000,2.9150000000000000,3.1674000000000000,2020-10-14 17:00:00
